restaurant_id,rating,relative_date,text_snippet,scraped_at,review_date
3266,2.0,a year ago,"Personally, the only thing I liked about this restaurant was that they served sesame leaves. Everything was too sweet. The soy sauce dip tasted like Thai soy sauce (like eating stir-fried morning glor",2026-02-11T23:54:42.023241,2025-02-11
3266,5.0,a year ago,"The staff is very cute. They grilled it for me, arranged it cleanly, and kept asking me questions. I would like to praise the staff for their good training. The service was good and the taste was deli",2026-02-11T23:54:42.040777,2025-02-11
3266,5.0,a year ago,"For Korean barbecue, Korean food must be Kombae. The food is delicious, tasty, free side dishes, good service, lots of seating, I come here often, my family likes to come and eat here. You can park in",2026-02-11T23:54:42.061699,2025-02-11
3266,3.0,2 years ago,"The food was tasty, but compared to other restaurants we've eaten at, it's significantly inferior. The service was also unimpressive in several aspects. The prices are quite high, but considering the ",2026-02-11T23:54:42.079745,2024-02-12
3266,5.0,2 years ago,Every dish was delicious. The staff provided excellent service. I dropped my chopsticks and didn't even ask for new ones. They brought them to me. It was like bringing a Korean restaurant!,2026-02-11T23:54:42.095690,2024-02-12
3266,5.0,Edited 2 years ago,"I come here often because it's close to home.
The food is delicious.
My team members almost always ask me after we pay how the food is. …",2026-02-11T23:54:42.113578,2024-02-12
3266,5.0,2 years ago,"The food was delicious overall. The staff were lovely, and they even offered a service to grill the pork for you. I highly recommend it! Eating grilled pork and a hot pot on a cool day is the ultimate",2026-02-11T23:54:42.131173,2024-02-12
3266,5.0,2 years ago,"The kimbap is delicious, even though the filling is crab sticks and sausage, but the taste is comparable to the ones in Korea. The food is inexpensive, the staff is good and quick, and parking in fron",2026-02-11T23:54:42.148617,2024-02-12
3266,4.0,3 years ago,"This is a Korean restaurant that serves both grilled pork and Korean hot pot noodles. The food is clean and delicious. It's located on the roadside, making it easy to find. However, the dining tables ",2026-02-11T23:54:42.167622,2023-02-12
3266,5.0,a year ago,The food is very delicious. Ordering a set is very worthwhile. You can refill the side dishes as much as you want. There are 3 types of dipping sauces. All of them are delicious.,2026-02-11T23:54:42.185659,2025-02-11
3266,5.0,2 years ago,"When we went to eat, the restaurant was close to closing time, so we couldn't order much food because the kitchen was closing. We had to eat quickly, which was a shame. Next time, we should go earlier",2026-02-11T23:54:42.203246,2024-02-12
3266,4.0,2 years ago,"The food has a variety of flavors, normal taste, many staffs, but the tables are a bit small. You can park along the roadside.",2026-02-11T23:54:42.219331,2024-02-12
3270,5.0,8 months ago,"Travel videos on TikTok @ICATCHTRAVLER

I recently dined at BNP Cuisine, a fresh seafood buffet restaurant, and had an …",2026-02-11T23:54:55.768712,2025-06-16
3270,5.0,a year ago,The food is incredible great. Love their Khao soi beef wagyu and spaghetti truffle. Got 10% discount for birthday month. Price is 1099 before Vat. Would definitely come back again.,2026-02-11T23:54:55.787515,2025-02-11
3270,5.0,3 years ago,"Very good premium seafood buffet, good taste with fresh ingredients. Beverage is so nice. The staff are nice service mind.",2026-02-11T23:54:55.803445,2023-02-12
3270,5.0,2 years ago,Really love the food and services here. Staffs were very friendly. They make the food in the shall portion so that you can try several menu that they offering. We have come here more than four times. ,2026-02-11T23:54:55.823039,2024-02-12
3270,5.0,4 months ago,"The food was great, great atmosphere, great service recommended for chill and meeting places, a lot to choose, great desserts and special thanks to zebra pitch for the advice for becoming enterpurers ",2026-02-11T23:54:55.840335,2025-10-14
3270,4.0,3 years ago,"Good service.
699 it’s worth.",2026-02-11T23:54:55.859738,2023-02-12
3270,5.0,a year ago,Not you usual seafoods buffet shop. Probably one of the must try and enjoy with families and friends,2026-02-11T23:54:55.875294,2025-02-11
3270,4.0,4 years ago,Special newly opened price. Food and service top notch.,2026-02-11T23:54:55.891223,2022-02-12
3270,5.0,2 years ago,"Good food
And service",2026-02-11T23:54:55.907612,2024-02-12
3270,5.0,Edited 4 months ago,"An international buffet with fresh, delicious food. A wide variety of dishes, including grilled shrimp, marinated crab, steak, noodles, curry, fried pork belly, Peking duck, and, most importantly, exc",2026-02-11T23:54:55.922672,2025-10-14
3270,5.0,4 months ago,"We had the buffet for 899+ baht with a large group of 15 people.

The food was delicious and served quickly, except for some dishes that took a …",2026-02-11T23:54:55.940940,2025-10-14
3270,5.0,6 months ago,"Very impressed with this restaurant! The food is very delicious in every menu. Fresh ingredients, well-rounded flavors. There are both buffet and a la carte options. Suitable for both special and casu",2026-02-11T23:54:55.956568,2025-08-15
3270,5.0,5 months ago,"- Because reservations are made in time slots, the restaurant is able to manage things well. Food is cooked hot, served very quickly, and beautifully presented. 100/10 …",2026-02-11T23:54:55.972587,2025-09-14
3270,5.0,6 months ago,"The food is delicious and fresh. We came at noon when there weren't many people, so we could just walk in. The food was tasty and the price was reasonable. We didn't have to wait long. The service was",2026-02-11T23:54:55.987987,2025-08-15
3270,5.0,5 months ago,"👍 Premium restaurant featuring 4 cuisines: Thai, Chinese, Japanese, and European. 🦐 Over 160 menu items to choose from, starting at 79 baht. Fresh seafood straight from the tank. …",2026-02-11T23:54:56.006343,2025-09-14
3270,5.0,5 months ago,"The food was fresh and delicious. I especially loved the perfectly grilled, split-in-the-half prawns; they were so enjoyable to eat. Time went by a little too quickly, but I've been back again. I love",2026-02-11T23:54:56.025309,2025-09-14
3270,4.0,3 months ago,"The food is delicious. The shrimp and crab are very fresh, but the scallops are not so good. Overall, it's delicious and the atmosphere is good. The air conditioning is cool.",2026-02-11T23:54:56.044788,2025-11-13
3270,5.0,7 months ago,"This buffet restaurant serves delicious, fresh food. If you come around 5 p.m., there aren't many people yet, so you can just walk in. Anyone born in the month you're dining there gets a 10% discount.",2026-02-11T23:54:56.060691,2025-07-16
3270,5.0,7 months ago,"🦐🍛 Bouncy shrimp! Fresh crab! The curry stir-fry is incredibly fragrant! 🔥
The glass noodles are fragrant with black pepper~ The grilled squid is incredibly juicy! 🐙 The spicy minced pork salad! The c",2026-02-11T23:54:56.077527,2025-07-16
3270,5.0,7 months ago,"✨Lying around, let's eat🦞 at one place! Khu Bon area
Food Seafood + Rice porridge menu + International (steak/salad) …",2026-02-11T23:54:56.092301,2025-07-16
3272,5.0,a year ago,We went there by covecident as per lot of traffic surrounding us. We mostly passed by this restaurant to other places quite a lot. …,2026-02-11T23:55:08.414392,2025-02-11
3272,5.0,10 months ago,Nice good restaurant,2026-02-11T23:55:08.433881,2025-04-17
3272,5.0,7 years ago,"Excellent food, service and ambiance at very reasonable prices.",2026-02-11T23:55:08.450984,2019-02-13
3272,4.0,Edited 7 years ago,"Regular Thai restaurant serving common local food. Most of the table are in outdoor area. Air-con room for 20 to 30 persons is available for reservation.
The food is good, above average, at very reaso",2026-02-11T23:55:08.469231,2019-02-13
3272,5.0,Edited 3 years ago,Good food with beer!,2026-02-11T23:55:08.487363,2023-02-12
3272,4.0,4 years ago,Tarn and I go here often. Has music at times too.   This was an interesting evening as many are for us. Good service and good food.,2026-02-11T23:55:08.504535,2022-02-12
3272,3.0,8 years ago,Good ambience. And a secluded place for dinner with some live Thai music. Mostly local crowd.,2026-02-11T23:55:08.525759,2018-02-13
3272,5.0,2 years ago,"Legendary restaurant in Paknam, fried sea bass with tambourine sauce is a must",2026-02-11T23:55:08.542777,2024-02-12
3272,5.0,8 years ago,"Good fresh seafood, reasonable price, good atmosphere, clean.",2026-02-11T23:55:08.559500,2018-02-13
3272,4.0,7 years ago,"Good food nice ambience ,love small waterfall garden",2026-02-11T23:55:08.576532,2019-02-13
3272,5.0,6 years ago,Nice view. Good food. Recommended.,2026-02-11T23:55:08.593088,2020-02-13
3272,4.0,6 years ago,Fresh local seafood. Good service and good value.,2026-02-11T23:55:08.612956,2020-02-13
3272,4.0,Edited 9 years ago,Live music. Outdoor tables. Nice food.,2026-02-11T23:55:08.631995,2017-02-13
3272,5.0,3 years ago,"Excellent food, good service.",2026-02-11T23:55:08.648430,2023-02-12
3272,3.0,10 years ago,Local thai resturant ...with live song,2026-02-11T23:55:08.665747,2016-02-14
3272,5.0,5 years ago,Good restaurants,2026-02-11T23:55:08.683793,2021-02-12
3272,4.0,8 years ago,Good service,2026-02-11T23:55:08.701407,2018-02-13
3272,5.0,a month ago,"The food is delicious. I especially love the papaya salad here; I always order a second serving 😋 The staff provides good service, and the atmosphere is nice and relaxing 😊 …",2026-02-11T23:55:08.719738,2026-01-12
3272,5.0,2 months ago,"Haven't been there in a long time. Good atmosphere, live music, fun to listen to, songs from the 80s-90s.",2026-02-11T23:55:08.736150,2025-12-13
3272,5.0,a month ago,"If you want to eat in a nice atmosphere, this is the first restaurant that comes to mind. The prices are affordable, the ambiance is",2026-02-11T23:55:08.752127,2026-01-12
3272,5.0,a year ago,"Krua Peek Mai restaurant is located on Srinakarin Road, right on the main road with ample parking. The food is delicious; we ordered a lot because we were so hungry, and I didn't take many pictures! T",2026-02-11T23:55:08.770292,2025-02-11
3272,4.0,Edited a year ago,"My house is across the street, and I've been a customer for many years. The steamed sea bass with soy sauce is delicious, but I wasn't very impressed with some of the staff, which made the dining expe",2026-02-11T23:55:08.788643,2025-02-11
3272,3.0,Edited a year ago,"- Moderate atmosphere, shady, many tables
- Music ends too early, arrived at 8pm and it was over already😅
- Some dishes taste a bit too strong, such as sour curry …",2026-02-11T23:55:08.805807,2025-02-11
3272,1.0,5 months ago,"The service is very bad. The staff do not care about the customers. They do not seem willing to serve. When ordering something, it takes a very long time. Just one bottle of beer or one pot of rice ta",2026-02-11T23:55:08.826374,2025-09-14
3272,5.0,a week ago,Steamed fish with plum sauce. Come and try it!,2026-02-11T23:55:08.844635,2026-02-04
3272,5.0,Edited 2 years ago,"The taste of the food is average. Everything on the menu is edible.
The price is reasonable.",2026-02-11T23:55:08.862877,2024-02-12
3272,3.0,6 years ago,"The food is okay. The karaoke room atmosphere is beautiful, but there are few songs to sing. The place is suitable for a party of 4-20 people.",2026-02-11T23:55:08.884272,2020-02-13
3272,1.0,Edited 7 years ago,"I came for lunch, and I might have missed it. Dinner might have been a real chef.
The lunch was awful. …",2026-02-11T23:55:08.901195,2019-02-13
3272,2.0,Edited 5 years ago,"I come here often...
Today I bought some noodle soup to take home.
I ordered the special for 100 baht. …",2026-02-11T23:55:08.948336,2021-02-12
3272,5.0,9 months ago,It's delicious and not expensive. You can order a lot to fill the table.,2026-02-11T23:55:08.964909,2025-05-17
3276,5.0,5 months ago,"Really enjoy the food, vibes is good. Food quality is premium compared to the 5Star Japanese restaurant. Top notch staff services. highly recommend",2026-02-11T23:55:23.617437,2025-09-14
3276,5.0,5 months ago,"My fav Japanese restaurant in my housing area :)

Nice food, friendly staffs and reasonable price 🤤😋 …",2026-02-11T23:55:23.636132,2025-09-14
3276,4.0,3 years ago,High quality ingredients. Many varieties of menu for selection. The grilled chicken liver is a must try! The service was good. The chefs were informative and friendly. A little on the pricey side. The,2026-02-11T23:55:23.652993,2023-02-12
3276,5.0,5 months ago,The food is so nice. I really love it. Chef is also nice.,2026-02-11T23:55:23.669504,2025-09-14
3276,4.0,3 years ago,"Been here many times for dinner, the sushi was nice compare to other chain restaurants in the same price range. The sushi were a bit on salty side (covered with shoyu) I love the curry hotpot and the ",2026-02-11T23:55:23.689742,2023-02-12
3276,4.0,a year ago,"Best Japanese restaurant in the area. You would't miss great fresh sashimi and hot pot. Also enjoy fresh Thai fish, as fresh as alive one.",2026-02-11T23:55:23.710791,2025-02-11
3276,5.0,3 years ago,"This place is located outside the plaza. Very cozy and great environment. Japanese decorative style restaurant. Half of the restaurant is for a la carte, another is for omakase course. Food is fantast",2026-02-11T23:55:23.729914,2023-02-12
